ltable_id,rtable_id,label
journals/sigmod/Snodgrass03c,h7RBOvmQHhEJ,0
journals/sigmod/KempsterST99,hJiwQ2CQRBkJ,0
journals/sigmod/SilberschatzZ97,SUZ7-NcNdMwJ,0
conf/sigmod/DanS95,2HBLluJdSBIJ,0
journals/sigmod/GuptaHR97,LReI2A_sdAgJ,0
conf/vldb/StillgerLMK01,cURCJR2xHE0J,0
conf/sigmod/Cohen98,OhiGJ7Gy3KgJ,0
conf/sigmod/HsiaoCY94,CRI7TikJHusJ,0
journals/sigmod/Stonebraker94,n-cEyAhFSj4J,0
conf/vldb/GoyalHSS95,fPgtEqv986IJ,1
conf/vldb/Chawathe99,Bvs9zlyCRLcJ,0
conf/sigmod/WangWYY02,i1tfS8CfZRwJ,0
journals/sigmod/Hammer03,rjhxJmnU_9MJ,0
conf/vldb/TanEO01,ttcEjf3VH08J,0
conf/vldb/GrumbachRS00,Px5FnZuvKkkJ,0
conf/vldb/DarFJST96,fkl2Y7Ju03oJ,0
journals/vldb/NgC98,ihljCMaS2UsJ,0
conf/sigmod/Pruscino03,7YW2p8ZsWG4J,0
conf/vldb/RamakrishnanR96,iH3WsUUEQTUJ,0
conf/sigmod/VitterW99,FAZWbrnvGLkJ,0
journals/sigmod/PaepckeGRC00,Y-svW-d6T9wJ,0
conf/vldb/PirotteZMY94,8s-SP8sAvQAJ,1
conf/vldb/Ganguly98,RBB0Yy-_PYgJ,0
journals/vldb/VerykiosME03,khdP4spNnPoJ,1
conf/sigmod/FranklinZ98,ZCHkwZEv0a4J,0
conf/sigmod/PiatkoYLS96,N4WO7ALAQagJ,0
conf/sigmod/OConnellISWABCCLPWW96,oCPpSbHhL3IJ,0
conf/sigmod/FaginKS03,hdAk_AAlDWoJ,0
conf/sigmod/GuptaLM03,iCg06Oc9DV8J,1
journals/sigmod/WestmannKHM00,q9rwlM_FKqkJ,1
conf/sigmod/WangJLY03,1d1SQwDyjDcJ,0
journals/sigmod/Stonebraker94,fWQ7AL0QGW4J,0
conf/sigmod/KimC03,fASfGr2gj4IJ,0
conf/vldb/HammelP02,x09Sfxr5xU8J,0
conf/vldb/AnSVKIG01,4Q5ikiCy82UJ,1
journals/sigmod/Lee95,U3g531ZDxQcJ,0
conf/sigmod/JagadishLMSV99,IKNghewlEooJ,0
conf/sigmod/Ivinskis95,JUmzUX26it0J,0
conf/sigmod/Blakeley94,VLd1PgYIoN8J,1
conf/vldb/Lindsay95,nTNFR7DtGigJ,0
journals/vldb/BalkirO98,t3jHwcHCNR4J,0
conf/vldb/KornSFSP96,kob9Nefep5UJ,0
conf/sigmod/SeshadriHPLRSSS96,ygUn_u8ACVEJ,0
conf/vldb/ChakravarthyKAK94,O9TJcX8MbvAJ,0
conf/vldb/LevyMS94,3Pcywk9-DWcJ,0
conf/sigmod/Ellison95,jTD-gdUfEHEJ,0
conf/vldb/PedersenJD99,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3DN8335702AH,0
conf/sigmod/ShanmugasundaramNSR99,7hDRorkRrqQJ,0
conf/vldb/KnorrN98,leGOyPwQy0gJ,0
conf/vldb/ScheuermannSV96,xSZ19ae1bSgJ,0
journals/vldb/KamelWS94,V2DQoAoFcYUJ,0
journals/tods/FormicaGM98,n09HPyaP7aUJ,0
journals/sigmod/SmithO99,url:http://doi.wiley.com/10.1002/he.10706,0
journals/sigmod/LuoI02,Gsr1gkxUb6gJ,0
conf/sigmod/GoyalHKMS96,HjwbHpPjvasJ,0
conf/vldb/MorimotoFMTY98,L2ktrp0gV_UJ,0
conf/vldb/RamakrishnanR96,luCpUdGUJ9oJ,0
conf/vldb/ChristopheBPV00,q42RuW4_FogJ,1
conf/vldb/SeifertS02,1VEHUogTMZMJ,1
journals/vldb/WidomS00,3Ig0FRgCuaEJ,0
conf/vldb/WangSG03,pAsr4Jb9p9sJ,0
conf/sigmod/AdiBEY01,MAG86J6pnC0J,0
conf/vldb/OoiGT98,url:http://doi.wiley.com/10.1002/tl.111,0
conf/vldb/AgrawalSX01,x5Po0pdoKcQJ,0
journals/sigmod/PhatakSSS96,kgfCn_UbOQsJ,0
journals/sigmod/Manola98,jc3cawgeNhoJ,0
conf/vldb/FaloutsosMS96,j9sPZ8fYBJMJ,1
journals/sigmod/ChienTZ01,OF9Duiv6JmoJ,0
conf/vldb/PopaVMHF02,k8fvw1DLAlUJ,0
conf/vldb/Dasgupta96,KxH0wg3rm_AJ,0
conf/sigmod/Martin94,QZsWsXgpTTYJ,0
conf/vldb/JagatheesanMPW03,S7YnehMDb-YJ,0
journals/sigmod/Colliat96,wyH1c_BlHl8J,0
conf/vldb/Toivonen96,hJ8VP7FyOL0J,0
journals/vldb/FiebigHKMNSW02,-GA-ejHIGOYJ,0
journals/sigmod/FlorescuLM98,q5OOyzSAlC8J,1
conf/vldb/BerckenSW97,G-XWkFWNyz4J,0
conf/sigmod/Galhardas00,ge5HTrCF4AcJ,0
journals/tods/Kuo96,VnenpXoUAmwJ,1
conf/sigmod/MaddenFHH03,L3CPzshG7tEJ,0
journals/sigmod/WangD03,PlZwCVjtBAgJ,0
conf/vldb/RamasamyPNK00,ckn55DHTquwJ,0
conf/vldb/Kotidis01,lrocSfnfPrMJ,0
conf/vldb/BalminPP00,E9MWD5nmNuQJ,0
conf/sigmod/CandanLLHA01,9esu1fHUJwwJ,0
conf/vldb/GarofalakisRS99,spvDdglVFlQJ,0
journals/sigmod/Chaudhri95,TXHPjXu15S0J,0
conf/sigmod/FaloutsosL95,j0EcM-BvshwJ,1
conf/vldb/Levy96,6Qq_nFNLpmsJ,0
conf/sigmod/LeeKOTM00,rriq7t6CqTgJ,0
conf/sigmod/Bonnet02,IibGzixFyaYJ,0
journals/sigmod/Segev94b,kYy7cTu6OGoJ,0
conf/sigmod/Hellerstein94,Nn0LzB8rUPEJ,1
conf/sigmod/Bernstein96,CWgtgmv7HugJ,0
conf/vldb/LabrinidisR03,url:http://portal.acm.org/citation.cfm%3Fid%3D171926.171963,0
conf/sigmod/LuWYBLY02,url:http://ieeexplore.ieee.org/iel5/9217/29235/01320033.pdf%3Farnumber%3D1320033,0
conf/sigmod/LeeKC99,c-5n9qQKLaEJ,1
journals/vldb/FiebigHKMNSW02,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3DA7214161AH,0
conf/vldb/PereiraFLS00,_qJmw0C7hQoJ,0
journals/vldb/AbbadiSW01,6UUxegPHaqcJ,0
conf/vldb/GionisIM99,zkbTv93Zp1UJ,0
conf/vldb/DiligentiCLGG00,XCP3p-Hk8bMJ,1
conf/sigmod/Kohler99,Idp7ohztwTgJ,0
conf/vldb/BunkerCCMMW01,Ir6wNLmgUgQJ,0
conf/sigmod/AgrawalASY97,CCSnKcFegHQJ,0
journals/sigmod/GruenwaldBDGSSV99,dyAfZZHCAF0J,0
conf/vldb/BonczRK98,965BXzMPxSoJ,1
journals/vldb/GutingS95,url:http://www.springerlink.com/index/Q6678X51P4178655.pdf,0
conf/sigmod/ZhouWGGZWXYF03,lTWJVjtpFSkJ,0
conf/sigmod/MistryRSR01,PdVuRR3erIQJ,0
conf/vldb/MogiK95,QMJlnNQkGdsJ,0
conf/sigmod/AcharyaGPR99,s064OghlyIUJ,1
journals/vldb/GeorgakopoulosRL94,url:http://portal.acm.org/citation.cfm%3Fid%3D984514.984521%26coll%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0
journals/sigmod/NestorovAM97,mZ9mBSZ-3Q0J,0
journals/sigmod/dOnofrioP03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D776990%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1
conf/vldb/VorugantiOU99,JYHcz-HpKjEJ,0
conf/vldb/HjelsvoldM94,uKRgOnxpJMYJ,0
conf/sigmod/ViglasN02,TmxszfMIpYgJ,0
conf/sigmod/Gettys95,Mu86ynpjza8J,0
conf/vldb/LernerS03,KtkbM7ohXrEJ,1
conf/sigmod/LakhamrajuRSS00,CEOGWcjykS8J,0
conf/vldb/ArunJ98,0jfvnGC79bMJ,0
conf/vldb/NicklasGS03,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1027583%26type%3Dpdf,0
conf/sigmod/Cotton02,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D564792%26type%3Dpdf,1
journals/sigmod/Halevy03,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3D20021211038651MT%26recid%3DA7423785AH,0
journals/sigmod/Qian94,i1qU2OFSeloJ,0
conf/vldb/SeidlK97,u_zYP8ci0o4J,0
journals/sigmod/Fong95,nxZ2znfUFlIJ,0
journals/vldb/AntoshenkovZ96,x_rwZDqGfLkJ,0
conf/sigmod/CluetDSS98,lOZF0Ee3rUQJ,1
journals/sigmod/HansonN99,id1te58YJlUJ,1
conf/vldb/NicklasGS03,NxB0OJbnrR0J,0
journals/sigmod/LaenderRST02,x4sVLefc8C4J,0
conf/vldb/CarinoOBS99,x1BdJC0TwKkJ,0
conf/sigmod/AdamY98,W0TTElMqjL4J,0
journals/sigmod/NestorovAM97,Uu8wmYB2ilkJ,0
journals/sigmod/KoksalAD98,jpl1suvqJSoJ,0
conf/vldb/YiF00,CiGKfXghikcJ,1
conf/sigmod/YangM97,57m7NniyTrkJ,1
conf/sigmod/BilirisDGJR94,xPOAkPa6hIoJ,0
conf/sigmod/CandanLLHA01,T6NrBxCU2moJ,1
conf/sigmod/KangN03,1zxdq0otm4gJ,0
journals/sigmod/BichlerSZ98,qgueaSU5tzEJ,0
conf/vldb/MohanBWSZ00,w_3kGygx5toJ,0
conf/vldb/WangZ00,9qYCh56nCtMJ,0
conf/vldb/ChoenniV00,z01LcXAl5aYJ,0
conf/vldb/DyresonBJ99,CbWwFk5R2L4J,0
conf/sigmod/ArasuG03,K9hLhv5JqygJ,0
conf/vldb/RamasamyPNK00,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1027609%26type%3Dpdf,0
conf/vldb/OoiYTJ01,sk1qJuRLO4oJ,0
conf/vldb/KornackerB95,IN_sibgHb9MJ,1
journals/sigmod/Snodgrass00,xLM0YVcccUgJ,0
conf/sigmod/Zeller03,Ub6YwssjyiYJ,0
conf/sigmod/Zeller03,yygYiAA6c00J,0
conf/vldb/RoussopoulosK98,Mg0A5yz-_wYJ,1
conf/sigmod/GodfreyGXZ01,90OyaLuxs5kJ,0
conf/vldb/SenkulKT02,va2q8Fp-FF0J,0
conf/sigmod/Kleissner95,dNfX6TBTDzAJ,0
conf/vldb/ChakrabartiM00,NPyWtyEv3gkJ,0
journals/tods/Chomicki03,Ul005j4_lW0J,0
conf/vldb/FegarasE01,SHpVAoVPUHYJ,0
conf/sigmod/SrikantA96,gpkCOQRAxaUJ,0
conf/vldb/Raghavan96,zuVOWDbv0lsJ,1
conf/sigmod/RamaswamyK95,bO2BVkWYgt4J,0
journals/sigmod/ChangGKRS98,MGa48r87ijwJ,0
journals/sigmod/TsotrasJS98,FBZw8n-gojUJ,1
conf/vldb/KornLKF98,_ZYTSaFxDu4J,0
conf/vldb/CareyKRLABFLOPQRSSUVWY01,d9irNnP3q1YJ,0
journals/sigmod/SilberschatzZ97,BpMA30MbZAIJ,0
conf/vldb/SellisRF97,U4AL8bDuXvwJ,0
journals/tods/SrivastavaSRN95,HOc-boIpLKwJ,0
conf/vldb/LevyMS94,l-QHiSxClXcJ,1
conf/vldb/SchaeferBBJ00,djmvgINp75sJ,0
conf/sigmod/WattezCBFF00,aGMmhP3i75cJ,0
conf/sigmod/BabcockBDM03,ml2pqjksCpEJ,0
conf/vldb/Vieille98,vVaPsYxpeFoJ,0
conf/sigmod/FabretJLPRS01,dhBxVIfCp_4J,0
conf/vldb/Galindo-LegariaPK94,SDxdyffgNzIJ,0
journals/sigmod/AbererCH02,wC6KksBlW5MJ,0
journals/sigmod/X94,pVsopy4wUecJ,0
conf/vldb/SumiyaYTSI95,_xLymDiaVkEJ,0
conf/vldb/JosifovskiR99,9oxSbXQAhisJ,0
conf/vldb/LlirbatST97,T0RXlZZ0wl4J,0
conf/sigmod/WhiteD95,a96U5SHiSK0J,0
journals/vldb/LeeSC01,sKx1WjOLstMJ,0
conf/vldb/AmirKN01,9RN0EYQJGmAJ,0
journals/sigmod/Baeza-YatesN96,uHJ8fzag6AEJ,0
conf/vldb/Spintzik95,lK498ul6_UcJ,0
conf/sigmod/MoonWH02,_gwfttQaTEkJ,0
conf/sigmod/WangPFY03,5JXKbI5l1FYJ,1
conf/vldb/GionisIM99,3RR94IxW5CUJ,1
conf/sigmod/BrunoCG01,XWF4kOtaoJkJ,1
journals/tods/WijesekeraJPH03,ufEUnia7pN8J,0
journals/sigmod/ShahMFH01,NB7ni1bVHM8J,0
conf/vldb/AltinelF00,JhWxdEDCPdUJ,1
journals/vldb/JiangE98,I7xiOK4DSwwJ,0
conf/sigmod/ChenGMV02,awZ2dt0m9rQJ,0
conf/vldb/HuangJR97,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3DN9210415AH,0
conf/sigmod/Gettys95,8IknBBGfW0oJ,0
conf/vldb/McKennaBHT96,z_UwCwI-atgJ,0
conf/vldb/TaoPS02,USAPcFOCWXsJ,0
conf/vldb/TaoP02,cIuC-pDVdGEJ,0
journals/tods/ChaudhuriS99,EtuZlCCTSD8J,0
conf/sigmod/SwamiS94,S6TmnZKgmxwJ,1
journals/sigmod/Mendelzon00,9kxBGuFP8m8J,0
conf/vldb/RothS97,RZkMP_EC9MoJ,0
conf/vldb/Bar-YossefBCFW00,-gm97JzyHJsJ,1
conf/vldb/Ramaswamy00,OLcbYpgxkZYJ,0
conf/sigmod/HanPLJ01,FZNIaq4APMkJ,0
conf/vldb/EicklerGK95,AXUv-3Jz9hcJ,0
conf/sigmod/PhanN02,0Bk2Sei5o14J,0
conf/sigmod/DeshpandeNGS03a,8Kz1nHMd4DcJ,0
conf/sigmod/WangWYY02,3WORGyBPzl8J,0
conf/sigmod/PatelD96,5WfSFGyxTAAJ,0
journals/sigmod/EisenbergM98a,6tkhH2v6-gAJ,0
journals/tods/LakshmananSS01,mmLh9SQNrZsJ,0
conf/vldb/IshikawaSF98,rgXwJhaMgj8J,0
journals/sigmod/VassiliadisS99,tKfyabmVedQJ,0
conf/vldb/YiF00,zwqT3hBAM_MJ,0
journals/vldb/FernandezFLS00,pW3TpNzg9CYJ,0
journals/sigmod/VetterliVS00,ZUMidTbSKiEJ,1
conf/vldb/Blum99,0Uld5cVVl7oJ,0
conf/vldb/BerchtoldKK96,fSFwuFII_NkJ,0
journals/sigmod/ChaudhuriD97,oXTd748VmwMJ,1
conf/vldb/Chiueh94,-TPeMEC6_UkJ,0
conf/sigmod/ZaianeHLCC98,GfRmtB2qhgYJ,1
journals/tods/ZobelMR98,nX85t01_KugJ,1
journals/tods/Lerner00,v821T7BdGbMJ,0
journals/sigmod/CampbellEM03,HRxlLO_BabEJ,0
conf/vldb/RamasamyPNK00,W4oADXhdJVEJ,0
conf/vldb/Vaskevitch95,58qs16d0PSkJ,0
conf/vldb/SchieferKBLF98,405eQlCMBUgJ,0
conf/sigmod/AnkerstBKS99,9nLj99_CwZcJ,0
journals/sigmod/BonifatiC00,EP5trsliqVMJ,1
journals/vldb/GutingS95,iB-7LrflnpIJ,0
journals/vldb/JagadishACLNPPSWWY02,-cn-EpF_mhoJ,0
conf/vldb/LeeHJT03,B-KfshhIPy4J,0
conf/sigmod/RoussopoulosKR97,yD-TdX8a9YkJ,0
conf/vldb/RothS97,_WBYqE_aBRQJ,0
conf/vldb/PirotteZMY94,YNVbd1fWz-4J,0
journals/sigmod/Loeffen94,iVCm5H8cONkJ,0
conf/sigmod/BlottRS96,s6x-vifmDVoJ,0
conf/vldb/IwerksSS03,c3832PwQ-f4J,0
conf/sigmod/AntonJLPZZ02,UeVciYKyfBwJ,0
journals/vldb/TempletonHMB95,B-KfshhIPy4J,0
conf/sigmod/Freeston95,Mnh34wpTAQIJ,0
conf/vldb/LeslieJBY95,-N-Ud-C1utMJ,0
journals/vldb/FiletoLPAM03,WRf6lxzE-KIJ,0
conf/vldb/CliftonFHKLS03,Su1Zd6hOGJ0J,0
journals/sigmod/SchmidtWKFCMB01,tuvuq2y-5zgJ,0
conf/vldb/ChaudhuriN97,CqYFGX4-R_YJ,0
conf/sigmod/Keim96,sSvWYnhUVxIJ,0
conf/vldb/WangSG03,T1TgIax4zVcJ,1
journals/vldb/Sciore94,xbKpLX1M9DAJ,0
conf/vldb/DeenJNNW00,Dmxnnc8iHw4J,0
journals/sigmod/SnodgrassGIMSU98,szHsyFiOuwAJ,0
conf/sigmod/ChangBCLLS00,wmBloga-Wc8J,0
conf/vldb/KraissW97,JrzYDC75O68J,0
journals/vldb/BohmAnY97,llD3YQ7YGV8J,0
journals/vldb/GruserRZZ00,i07WQiNrmc8J,0
journals/sigmod/DrewHKKLLLSW95,H53MPz86v3UJ,0
conf/vldb/ShuklaDNR96,1tTJXxuoSuIJ,0
journals/sigmod/RisheSBDOALOSS95,JV3daILiAtcJ,0
conf/vldb/TsatalosSI94,NQhgoCK2oO0J,0
conf/vldb/AboulnagaAN01,RvtHXIfsMasJ,0
conf/sigmod/Arpaci-DusseauACHP97,Twgkfvel0ugJ,0
journals/vldb/C94b,WqnANGlJfeAJ,0
conf/sigmod/ChristophidesCM96,odS49u1Di0AJ,0
conf/sigmod/LakhamrajuRSS00,GveQLUTEle8J,1
conf/sigmod/CranorJSS03,gWN94b9nfLsJ,0
conf/vldb/SizovGT03,cJRWis64ghgJ,0
conf/vldb/GehaniJR94,url:http://adsabs.harvard.edu/abs/1976InfPh..16...29M,0
conf/vldb/SchieferKBLF98,-o4L21BnoFIJ,0
journals/sigmod/HuangKL02,yQv94p3tE1IJ,0
journals/sigmod/PitouraAPSV03,K84OAzFimWgJ,1
journals/vldb/LawLG99,ptyLRrXk300J,0
journals/sigmod/Snodgrass03a,3il-2zDIFvYJ,0
conf/vldb/GrumbachRS00,ZkIFzM0I5sMJ,0
journals/sigmod/Liu01b,yV8S72K-qzEJ,0
conf/vldb/RaghavanG01,Yx5CBgEJyJ4J,0
conf/vldb/WienerN94,GauriO4hIWwJ,0
conf/vldb/GyssensL97,lZ7vTIyDcIEJ,1
journals/vldb/ChakrabartiGRS01,_WTgHQNA890J,0
conf/sigmod/GrayHOS96,ASEexpnKHyMJ,0
journals/sigmod/AlonsoCIM95,MNblOIClWpAJ,0
conf/sigmod/BozkayaO97,waODA90G7OgJ,0
journals/vldb/MehtaD97,0RVOJnvRolQJ,0
journals/vldb/CliftonGB95,1FrrGZyT-1wJ,0
journals/sigmod/PourabbasR00,odFtqwn5ZVcJ,1
journals/vldb/PottingerH01,eXceb1SMqE4J,1
journals/sigmod/EisenbergM98,aHbzU45S6mUJ,0
conf/sigmod/ChangBCLLS00,Q1ZQ4IwHT3MJ,0
journals/sigmod/Winslett03a,yQq83Fj3OWEJ,0
conf/vldb/FlorescuHKLRWCSA03,WuP5QcxFr2EJ,0
journals/sigmod/NormanZT96,kXMjKQympf8J,0
conf/sigmod/GunopulosD01,3CvHrYslP0UJ,0
conf/sigmod/ReinwaldP98,Aqc3h0iFo_AJ,0
journals/sigmod/BertinoEH03,JF0Dh8lsCv8J,0
conf/vldb/TatbulCZCS03,A7mnUBx8R_sJ,0
journals/tods/HjaltasonS03,ijq3EY9JHC8J,0
conf/sigmod/ChengKP03,2I65vgufa3UJ,0
journals/sigmod/ONeilG95,eq63HKjRBBYJ,0
journals/sigmod/Fankhauser01,6fs1hnSr_qoJ,0
conf/sigmod/HanFWCZK96,lQ41sOdeWUoJ,0
journals/vldb/HelmerM03,CLGex8Sr7-gJ,0
conf/sigmod/AbiteboulCM95,4GT0Krd9RP0J,1
journals/sigmod/RoantreeMH99,LhOtxk4k_uAJ,0
conf/sigmod/AdelbergGW97,zZo47Z-jVX4J,1
conf/vldb/AgrawalS94,qeXzR6kPRKQJ,0
journals/sigmod/Stonebraker94,LhjvKpDcJKUJ,0
journals/sigmod/TianDCZ02,jJpiJEoGcfUJ,1
conf/sigmod/HsuLG00,kxIpDxLD46gJ,1
conf/sigmod/CareyMN97,LbxfTnL391AJ,0
conf/sigmod/Hope95,lbk1FUJzxCgJ,0
journals/sigmod/Loeffen94,_1b7BDzq5DgJ,0
journals/tods/KarpSP03,LADuPblAy2gJ,0
conf/vldb/PedersenJD00,iSy2-ikC3SoJ,0
conf/sigmod/Arpaci-DusseauACHP97,qeHXdJ2x7eMJ,0
conf/sigmod/LazaridisM01,0FLbdrpouaQJ,0
conf/sigmod/FaloutsosRM94,AHu54TOP-eoJ,1
journals/sigmod/HummerLW02,SL_WCZUAtvoJ,0
journals/tods/CasatiCPP99,YpvUxNpjoAUJ,0
journals/sigmod/Jagadish01,url:http://portal.acm.org/citation.cfm%3Fid%3D604264.604276%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222,1
journals/sigmod/Ozsu02b,MGre0DSZQ0IJ,0
journals/tods/CiacciaTZ96,rkCKzi1v0-0J,1
conf/sigmod/SeshadriHPLRSSS96,SWBZA_Nxjm8J,0
journals/vldb/C94c,sy7XCurlS90J,0
journals/sigmod/RosenthalS99,ZYnsLI6mz2cJ,1
conf/vldb/BamfordBKM98,rtIj3rja-UYJ,0
conf/sigmod/ZhangNBB94,HItpqMOcE8gJ,1
conf/vldb/Sol01,ShV2ZQuchhkJ,0
journals/sigmod/RossAJS02,xpvrFZpq308J,0
conf/vldb/BawaBA03,bo1rnY4bU4kJ,1
conf/sigmod/ChungMS02,ZxeqLrP8ns4J,0
conf/sigmod/HacigumusILM02,cjgzdPvwqOIJ,0
journals/sigmod/NorrieBSW94,XvCSFldswHQJ,0
conf/sigmod/ReinwaldP98,69YUAb9UljQJ,0
conf/sigmod/Weininger02,url:http://portal.acm.org/citation.cfm%3Fid%3D276305.276361%26dl%3DGUIDE%26dl%3DACM%26idx%3D276305%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222,0
conf/sigmod/ChanI98,39AOIRe9qSQJ,1
conf/vldb/LuSL95,lb9hG0PMHw0J,0
conf/vldb/Pogue98,qPh0sd4Ml5EJ,0
conf/vldb/JarkeKL00,6UUxegPHaqcJ,0
conf/vldb/Cuppens96,8_HtXom0CVgJ,1
conf/sigmod/GaoW02,E0xv8SvhRisJ,0
conf/vldb/RaoR99,NUoSnHVB3mAJ,0
conf/vldb/SteinbrunnPMK95,k-IlQ6VnmKsJ,1
conf/sigmod/AdaliSS99,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3DN9210380AH,0
conf/vldb/Banerjee00,81RcHDTy_nEJ,0
journals/sigmod/Segev95,B-q_Gc7lgUIJ,0
conf/sigmod/Bernstein96,EvuLCpyVqWgJ,1
journals/tods/LakshmananSS01,nYQRxEXS8V4J,0
conf/sigmod/GunopulosD01,kneUxV6J3nQJ,1
conf/sigmod/Stonebraker98,IMx6nl2gh54J,0
conf/sigmod/OlstonWACELSS98,jmJyiNa5BPkJ,0
journals/sigmod/ChangGKRS98,5FiyBEZ3v70J,1
journals/sigmod/Date96,bjAakjngdWsJ,0
conf/sigmod/GravanoGT94,EwU0KYwx0BkJ,0
conf/vldb/OlstonW00,dip57u4OXTYJ,0
journals/sigmod/DongS00,IibLu3a0kvkJ,0
conf/sigmod/LabrinidisR00,ui0EPSYakuEJ,0
journals/vldb/AbiteboulB95,NHXrIjMeuDEJ,0
conf/sigmod/MattosM95,FZ-znJooobkJ,0
conf/sigmod/NgLHP98,_2mjU5KqoVgJ,1
journals/sigmod/WuY00,JxUaYtWTQ0sJ,0
conf/vldb/YanL95,VwsS71_KQX8J,1
conf/sigmod/GravanoGT94,mO77XJl45iEJ,1
conf/vldb/JermaineDO99,url:http://www.geography.org.uk/journals/download.asp%3FarticleID%3D146,0
conf/vldb/AltinelF00,MGdQ5QpvlQYJ,1
journals/sigmod/DongS00,rC8Zr1m-KYkJ,0
conf/vldb/GravanoIJKMS01,focKLJx6YSEJ,0
conf/vldb/IdrisGC94,G7UoAFfFcrwJ,0
journals/sigmod/Snodgrass02,z6Dk4vfdPN8J,0
journals/tods/WangBBJ97,ZZyY_MUVlnAJ,0
journals/sigmod/McHughAGQW97,-i2fQfLpX2wJ,1
conf/vldb/Korth95,13dQPU7Z73gJ,0
conf/sigmod/AntonJLPZZ02,E2zhARKv5dsJ,0
conf/sigmod/Epstein95,_r0-NYWJIt8J,0
conf/vldb/PapadiasMD98,_k3Q5bTdR48J,0
journals/vldb/C95,WvvY_Ao19mAJ,0
conf/sigmod/IvesFFLW99,HwBwuLKlAiEJ,1
conf/sigmod/BrinkhoffKSS94a,yp82ArYEGxIJ,1
conf/sigmod/Seshadri99,h4E2llUX9TsJ,0
journals/sigmod/Franklin99,7F5bIZ74r3EJ,0
conf/vldb/HammadFAE03,vfCFumS9QtkJ,1
conf/vldb/OzdenGHNSDGGW01,Ejkby8ulQucJ,0
conf/vldb/Brin95,833k8cip8GYJ,0
journals/sigmod/RossAJS02,nY9Vqi7ghjgJ,0
conf/vldb/LiHKSPAC02,Zn8bosBqQksJ,0
conf/vldb/Mihalisin98,dRWF-i-4-x0J,0
conf/sigmod/SistlaW95,jzloNXijnFUJ,0
journals/sigmod/Aberer02b,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3DN9210471AH,0
journals/vldb/BunemanFS00,63sUaS1_ALsJ,0
conf/sigmod/AggarwalY01,6i8hYEhbelEJ,1
conf/sigmod/CookWZ94,LiIWlw3oNgUJ,1
journals/tods/Ng01,Ywi31bVyCh8J,0
journals/vldb/AgrawalAJL95,eszmXjhAX7AJ,0
conf/sigmod/WolfsonSXZC99,4dbCEDwsluQJ,1
conf/sigmod/AgichteinGV01,GDoFPiEzEhQJ,1
journals/sigmod/KeetonPH98,GHJAa3_LyygJ,0
conf/sigmod/LabioWGG00,RMp7DZgI0OIJ,0
conf/vldb/Graefe99,5YiNfMruWG0J,0
conf/vldb/Celis96,rlwnsOIDBKEJ,0
conf/sigmod/DuSD95,AbYVxOAxjYgJ,0
conf/sigmod/GuhaRS98,nMzsE-ScW4MJ,1
conf/vldb/KahveciS01,kxGdQhvpi_sJ,0
conf/sigmod/FaginKS03,JqqolBaJ_8cJ,0
conf/sigmod/AcharyaFZ97,EKlH1u2TBhcJ,0
journals/sigmod/RamanathanH97,bpu5_E0IL5oJ,0
journals/sigmod/RossAKSSY00,v560Mcgv7y0J,0
conf/vldb/AgrawalSX02,url:http://www.csa.com/partners/viewrecord.php%3Frequester%3Dgs%26collection%3DTRD%26recid%3DN9210538AH,0
journals/vldb/KellerB96,tJIFQgrU-NIJ,0
conf/sigmod/ZhangDWEMPMDR03,tfn6IgnWEsIJ,0
journals/sigmod/Darwen96,IOEbMc-fobwJ,0
journals/sigmod/KannanKIK03,twBCessT_7sJ,0
conf/sigmod/BabuGR01,Y1_Z1_0DkIEJ,0
conf/vldb/PapadiasTS03,ypbJHF-D8x0J,0
conf/vldb/JaedickeM99,ys_FbnumJToJ,0
conf/sigmod/WangSCRZP97,url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D1101379%26type%3Dpdf,0
conf/sigmod/SelfridgeSW96,g_GL0oqW0_MJ,0
journals/tods/YanG94,9VMJoiIcJIcJ,0
