ltable_id,rtable_id,label,score
1229,1082,1,0.18
348,375,0,0.0
941,2264,0,0.015
632,1497,0,0.0
532,1311,0,0.715
1053,2045,0,0.01
645,2853,0,0.145
1170,2331,0,0.02661904761904762
900,333,0,0.305
1008,1190,0,0.0
605,2818,0,0.005
26,2391,0,0.0
145,375,0,0.0
1259,2544,0,0.0
1174,176,0,0.23
734,2045,0,0.01
198,125,0,0.0
821,185,1,0.935
851,1955,0,0.05
1036,3036,0,0.165
500,1157,0,0.105
934,663,0,0.495
566,2799,0,0.1
892,426,0,0.09
999,1870,0,0.175
592,2154,0,0.0
181,534,0,0.01
114,3080,0,0.0
1198,1108,0,0.61
858,2137,0,0.02
592,372,0,0.18
1175,265,0,0.005
1353,260,0,0.13
1072,561,0,0.01
578,2837,0,0.0
6,192,0,0.005
910,1865,0,0.005
654,2766,0,0.03
1174,521,0,0.0
517,465,0,0.14
1038,2046,0,0.115
837,368,0,0.0
602,254,0,0.0
1300,1140,0,0.545
222,1006,0,0.02
1292,36,0,0.085
799,1961,0,0.0
516,70,0,0.0
100,1542,0,0.125
548,3034,0,0.525
176,2062,0,0.0
1300,840,0,0.78
648,1534,0,0.11
303,3,0,0.015
1078,2432,0,0.005
271,2837,0,0.0
650,2450,0,0.0
401,2948,0,0.249375
1138,934,1,0.7635
554,2143,0,0.61
93,375,0,0.055
350,3161,0,0.6159523809523809
1257,1083,0,0.005
516,75,0,0.005
981,621,0,0.4803571428571429
760,1464,0,0.005
1105,3056,0,0.005
88,521,0,0.03
584,1497,0,0.0
999,2002,0,0.025
961,1140,0,0.1383333333333333
797,2799,0,0.22
228,1011,0,0.0
1272,1083,0,0.005
511,1159,0,0.0
251,1893,0,0.0
1262,352,0,0.0
55,2105,1,0.5413888888888888
580,3133,0,0.0
628,625,0,0.51
515,196,0,0.004285714285714285
389,836,0,0.5392857142857143
516,984,0,0.0
605,2867,0,0.0
736,4,1,0.569
522,945,0,0.02
787,2567,1,0.8588860028860029
656,229,1,0.09
1322,190,0,0.005
281,2990,0,0.43195724668656665
515,260,0,0.0
1145,2863,0,0.0
359,1561,0,0.405
875,165,0,0.005
1026,2327,1,0.065
930,521,0,0.0
1259,456,1,0.87
452,324,0,0.005
851,2400,0,0.01
930,531,0,0.0
465,917,0,0.0
858,3171,0,0.0
1303,3110,0,0.005
349,2076,0,0.005
657,288,0,0.13
856,2323,0,0.06
132,344,0,0.15
559,331,0,0.015
866,700,0,0.6574929653679655
71,1559,0,0.055
444,2757,0,0.185
1105,1427,0,0.71
993,3080,0,0.0
267,750,0,0.125
371,2863,0,0.065
325,3108,0,0.0
736,893,0,0.2
661,521,0,0.0
465,1146,0,0.205
1357,413,0,0.08
799,804,1,0.345
1116,966,0,0.105
1272,1062,0,0.01
1257,792,0,0.0
216,430,0,0.0
556,3022,0,0.28
558,2851,1,0.71
584,1137,0,0.16
510,1837,0,0.26
779,2587,1,0.605
1005,891,0,0.075
724,2788,0,0.445
137,1717,0,0.025
484,190,0,0.0
999,2263,1,0.75
316,1762,0,0.1
326,3113,0,0.195
1145,3091,0,0.0
26,954,0,0.27
615,331,0,0.005
523,1514,0,0.005
121,1768,1,0.195
188,1513,1,0.8369047619047619
302,2983,0,0.795
1145,1686,0,0.005
357,1437,0,0.005
263,52,0,0.015
837,145,0,0.0
518,2818,0,0.005
599,2313,0,0.0
1303,3106,0,0.0
1284,1080,1,0.995
546,145,0,0.2
520,1099,0,0.025
142,92,0,0.09
1349,354,0,0.015
722,1117,0,0.015
319,3110,0,0.025
512,3027,0,0.01
1119,2135,0,0.615
930,2839,0,0.0
253,469,0,0.0
615,372,0,0.105
264,371,0,0.0
176,1666,0,0.36
348,1497,0,0.46
345,1520,1,0.035
126,2914,0,0.085
172,1962,0,0.01
859,2478,0,0.015
910,955,0,0.0
638,327,1,0.735
97,1637,1,0.565
322,939,0,0.015
3,1385,0,0.0
276,2161,0,0.0
467,2084,0,0.05
1334,566,0,0.697857142857143
825,2620,1,0.155
553,371,0,0.055
1290,2765,0,0.1
1011,948,0,0.02
541,1686,0,0.005
829,1072,0,0.0
211,726,0,0.14227777777777778
837,426,0,0.0
608,1017,0,0.0
874,788,0,0.1
1146,2452,0,0.01
705,2920,0,0.61
951,2915,0,0.0
672,2846,1,0.55
1337,2117,0,0.365
1269,2065,0,0.20800000000000002
44,845,0,0.005
793,1690,0,0.825
753,2112,0,0.005
325,3106,0,0.0
620,521,0,0.0
543,331,0,0.0
371,915,0,0.0
145,2600,0,0.0
547,1105,0,0.253875
747,248,0,0.2
258,1767,0,0.17
448,2147,1,0.36
1066,2023,0,0.0
582,2799,0,0.09
265,984,0,0.03
991,832,1,0.269375
608,192,0,0.0
852,1446,0,0.0
168,2820,0,0.075
1018,398,0,0.0
605,1011,0,0.01
409,2902,0,0.58
169,1501,1,0.865
773,2137,0,0.255
484,3019,0,0.0
88,893,0,0.0
287,2591,0,0.0
858,2497,0,0.0
578,2165,0,0.005
1145,2847,0,0.35
134,1882,0,0.125
971,260,0,0.28
709,2768,0,0.8006661255411257
837,954,0,0.165
1315,671,0,0.045
322,893,0,0.11
1275,783,0,0.1
1080,2057,0,0.5277272727272727
539,3062,0,0.02
60,2106,1,0.495
202,2219,0,0.0
571,915,0,0.005
517,750,0,0.0
285,3030,1,0.72
614,998,0,0.02
515,621,0,0.02
154,1896,0,0.06
578,2867,0,0.005
93,2850,0,0.26
588,3161,0,0.055
550,2419,0,0.21
157,1865,0,0.14
546,1900,0,0.64
50,2962,0,0.07
1130,521,0,0.04
960,2325,0,0.0
432,208,0,0.015
331,3106,0,0.0
774,1675,0,0.04
1349,977,0,0.0
1050,2986,0,0.005
412,2193,0,0.03
779,2139,0,0.0175
847,1818,0,0.105
1174,984,0,0.415
620,2791,0,1.0
591,2176,1,0.385
1254,527,1,0.755
1048,840,0,0.005
208,1870,0,0.015
548,3080,0,0.005
1115,1039,0,0.12
614,1636,0,0.315
389,3021,0,0.005
225,2137,0,0.01
527,3019,0,0.0
597,151,0,0.0
43,3110,0,0.035
759,983,0,0.05
736,338,0,0.015
644,2863,0,0.095
1154,2867,0,0.0
1316,936,0,0.33399999999999996
1170,2250,0,0.005
493,45,0,0.09
939,2921,0,0.005
446,1216,0,0.045
1008,2824,0,0.0
1050,759,0,0.625
1354,593,1,0.85
360,2946,0,0.0
1296,692,1,0.275
1173,412,0,0.24
1215,1170,0,0.41227777777777774
139,923,0,0.0
946,2584,0,0.28
753,2441,0,0.0
1320,685,1,0.5983333333333333
588,939,0,0.0
267,639,0,0.0
511,955,0,0.095
1050,3132,0,0.335
425,1593,0,0.03
536,3166,0,0.08
465,1213,0,0.095
610,277,0,0.96
827,2321,0,0.03
830,2494,0,0.47
348,3027,0,0.0
355,1171,0,0.015
879,2812,1,0.45483333333333326
764,387,1,0.075
819,2055,0,0.5588888888888889
615,151,0,0.0
198,1836,0,0.01
157,71,0,0.015
485,2434,1,0.3
737,371,0,0.0
880,297,0,0.085
1075,2188,0,0.04
865,2496,1,0.33666666666666667
654,3003,0,0.035
873,1070,0,0.02
577,1136,0,0.03
1108,1450,0,0.325
581,3039,0,0.65
348,2137,0,0.0
736,954,0,0.0
1175,1599,0,0.0
518,1585,0,0.0
819,2153,0,0.01
8,1936,1,0.32
653,2573,0,0.36
357,2041,0,0.335
553,369,0,0.0
897,950,0,0.01
631,2529,0,0.015
465,954,0,0.0
359,1240,0,0.345
1190,2009,0,0.027708333333333335
310,2008,0,0.1
496,924,0,0.05
523,273,0,0.095
120,1754,1,0.6894444444444444
225,2411,0,0.015
233,608,0,0.115
1106,2452,0,0.0
109,2062,0,0.005
1292,1828,0,0.03
1055,2045,0,0.005
620,182,0,0.0
443,3126,0,0.0
741,485,0,0.08
1195,1342,0,0.065
1251,558,0,0.0
1306,1584,0,0.0
1114,3035,0,0.67
1019,312,0,0.155
578,2257,0,0.6216666666666666
77,1606,1,0.6169444444444444
594,2853,0,0.01
1133,2171,1,0.2995833333333333
316,1171,0,0.01
63,2129,1,0.8990070206706788
603,2020,0,0.0
47,2133,0,0.265
930,558,0,0.0
823,2364,0,0.07
808,462,0,0.215
1264,204,0,0.83
512,1026,0,0.0
910,3017,0,0.135
799,732,0,0.005
888,273,0,0.065
1269,1083,0,0.005
389,2143,0,0.36
624,2269,0,0.185
225,1170,0,0.0
92,1517,0,0.02
1324,674,1,0.545
525,2494,0,0.0
87,2821,0,0.0
1176,2687,0,0.01
892,355,0,0.005
950,994,0,0.595
547,2464,0,0.0
823,2877,0,0.045
233,744,0,0.8058333333333334
361,354,0,0.0
176,3021,0,0.02
321,3120,1,0.96
1201,3119,0,0.045
866,2177,0,0.0
431,1137,0,0.205
382,2251,0,0.0
1330,3213,0,0.0
732,1293,0,0.005
547,1010,0,0.0
573,1646,1,0.835
1215,1973,0,0.0
389,307,0,0.16
1262,984,0,0.11
157,3077,0,0.085
15,1183,0,0.045
263,2162,0,0.01
768,382,1,0.215
396,3034,0,0.0
1014,3132,0,0.14
946,2039,0,0.015
511,3204,0,0.0
1176,1364,0,0.0
139,368,0,0.0
594,606,1,0.145
1110,2018,1,0.78
531,1720,0,0.037321428571428575
706,198,0,0.02
1330,1696,0,0.0
496,2441,0,0.01
1264,1427,0,0.15
804,2132,0,0.0
981,3021,0,0.0
452,2524,1,0.419
648,1190,0,0.14
867,782,0,0.01
1170,1117,0,0.27
786,370,0,0.0
324,2064,0,0.005
844,969,1,0.02
225,2165,0,0.005
1083,983,1,0.8
274,1666,0,0.125
897,2393,0,0.01
1002,802,1,0.475
270,2141,0,0.0
618,1183,0,0.015
13,2425,0,0.345
778,3039,0,0.005
1294,2159,0,0.045
29,3207,0,0.795
593,946,0,0.0
646,3021,0,0.05
1037,768,1,0.8232723248973253
1212,2060,0,0.0
1054,762,0,0.02
574,3190,0,0.055
803,3188,0,0.0
852,2998,0,0.0
282,2835,0,0.055
540,2521,0,0.04
1332,288,0,0.0
1118,426,0,0.0
819,558,0,0.0
597,1678,0,0.295
1241,3055,0,0.23
284,312,0,0.0
606,1886,0,0.0
642,428,0,0.0
480,1519,0,0.435
646,2143,0,0.08
1102,967,1,0.85
572,372,0,0.125
541,3190,0,0.0
204,53,0,0.04
625,2755,0,0.0
498,2027,0,0.38
541,3187,0,0.27449999999999997
578,1687,0,0.0
133,46,0,0.565
892,2807,0,0.01
490,327,0,0.04
933,3119,0,0.335
543,1667,0,0.03
186,1518,1,0.98
599,3021,0,0.03
601,2048,1,0.585
592,176,0,0.005
671,2993,0,0.02
557,448,0,0.0
624,195,0,0.015
556,3048,0,0.72
1196,2508,0,0.0
258,2803,0,0.0
1212,2133,0,0.235
883,216,0,0.0
668,220,1,0.08
642,911,0,0.1
910,1017,0,0.04
578,3027,0,0.09
571,2474,0,0.105
1258,1044,1,0.435
339,3066,0,0.11
1061,1559,0,0.13
592,955,0,0.0
517,2839,0,0.01
1158,985,0,0.505
1064,691,0,0.7
138,1991,0,0.055
484,921,0,0.0
285,450,0,0.035
597,426,0,0.0
599,423,0,0.005
110,2592,0,0.0
662,77,0,0.0
907,1118,0,0.01
425,2560,0,0.045
553,999,0,0.02
578,3187,0,0.0
146,3183,0,0.0
522,3199,0,0.0
1130,2393,0,0.0
135,100,0,0.005
522,2837,0,0.0
1195,1033,0,0.055
699,2054,0,0.0
565,452,0,0.01
1099,2425,1,0.995
350,99,0,0.0
423,2816,0,0.115
970,2714,0,0.525
518,2600,0,0.0
271,2497,0,0.0
804,2274,0,0.18666666666666668
511,3220,0,0.0
916,3106,0,0.11
640,323,1,0.14
584,3160,0,0.015
1262,3161,0,0.0
493,2391,0,0.0
12,1159,0,0.0
895,2560,0,0.15
129,3159,0,0.01
333,168,0,0.0
26,367,0,0.0
396,1311,0,0.0
548,3063,0,0.15
26,3017,0,0.0
225,1001,0,0.0
1284,2960,0,0.0
1072,2046,1,0.12
564,1097,0,0.0
1202,2892,0,0.035
606,2257,0,0.0
0,1878,1,0.87
662,2959,0,0.0
1022,306,0,0.02
275,3108,0,0.05
1304,1116,0,0.025
70,1485,0,0.0
873,3063,0,0.01
398,2938,0,0.24317098662207356
44,832,0,0.03
45,2849,0,0.0
1227,1088,1,0.64
275,2995,0,0.21
329,2894,0,0.655
877,195,1,0.055
821,2096,0,0.4344444444444444
165,1728,0,0.33
109,3016,0,0.025
541,3194,0,0.005
27,3160,0,0.0
1177,1014,0,0.57
135,1129,0,0.0
1262,324,0,0.0
1111,2680,0,0.01
274,832,0,0.05
840,2292,0,0.0
654,2961,0,0.0
687,97,0,0.005
602,1146,0,0.325
642,216,0,0.0
1190,2447,0,0.5845833333333333
1196,2076,0,0.0
547,3171,0,0.0
252,1786,0,0.65
1322,368,0,0.0
515,423,0,0.005
492,2853,0,0.005
389,3022,0,0.03
539,1214,0,0.0
1264,3089,0,0.01
917,3132,0,0.035
1223,2852,0,0.06
395,2906,1,0.435
586,3134,0,0.0
334,3031,1,0.8306388888888888
114,3033,0,0.0
157,1958,0,0.135
989,2097,0,0.435
271,1207,0,0.0
184,1771,0,0.175
946,3140,0,0.015
852,3003,0,0.005
279,2108,1,0.4706545392536525
784,412,0,0.0
578,1636,0,0.16
606,2853,0,0.0
1005,292,0,0.025
907,3110,0,0.0
680,266,1,0.985
1037,3036,0,0.165
852,2591,0,0.035
973,461,0,0.28
736,372,0,0.0
350,923,0,0.0
443,3117,0,0.105
548,2516,0,0.455
571,430,0,0.0
271,1497,0,0.0
662,111,0,0.0
1246,1268,0,0.0
514,2818,0,0.065
187,1516,1,0.345
1056,2584,0,0.435
820,185,0,0.215
1198,1367,0,0.0
1127,2109,0,0.0
1053,2835,0,0.105
271,831,0,0.0
751,2707,0,0.005
625,1409,0,0.0
176,2996,0,0.19
1176,540,0,0.355
229,2141,0,0.27
557,939,0,0.0
1284,2009,0,0.20466071428571428
1229,145,0,0.065
146,915,0,0.045
511,2877,0,0.0
857,2167,0,0.02
1337,1844,0,0.52
546,2649,0,0.0
528,1265,0,0.03
820,2011,0,0.035
875,1592,0,0.04
834,3012,0,0.01
1105,107,0,0.14
1072,402,0,0.26
229,312,0,0.0
866,203,1,0.875
176,845,0,0.155
1251,1738,0,0.125
1272,1342,1,0.99
681,1600,0,0.15
840,2175,0,0.055
1177,2411,0,0.0
917,772,0,0.19
208,1940,0,0.02
912,763,0,0.66
145,3126,0,0.03
543,145,0,0.0
105,3022,0,0.04
74,1599,1,0.565
812,2797,1,0.04
490,100,0,0.0
114,3034,0,0.0
129,2958,0,0.04
465,1763,0,0.0
1179,891,0,0.095
1214,549,1,0.39454545454545453
827,2335,0,0.0
594,1447,0,0.0
514,3085,0,0.835
997,2255,1,0.3733333333333333
1022,1484,0,0.04625
606,2818,0,0.09
544,1585,0,0.005
632,332,0,0.0
202,59,0,0.015
1300,9,0,0.925
1014,773,1,0.855
486,2446,1,0.225
536,3094,0,0.0
971,845,0,0.455
1110,2023,0,0.0
1305,1852,0,0.0
341,556,0,0.0
570,2853,0,0.0
1039,3069,0,0.58
548,1068,0,0.09
1264,2510,0,0.005
971,2313,0,0.01
216,372,0,0.0
1185,2926,0,0.0
1145,2137,0,0.01
824,1322,0,0.0
496,1828,0,0.0
572,368,0,0.0
382,1089,0,0.005
112,3106,0,0.26
876,951,0,0.065
1127,2331,0,0.055
753,125,0,0.01
443,1715,0,0.0
541,1120,0,0.02
131,3107,1,0.6835
577,2837,0,0.3
1057,919,0,0.0
1078,2936,0,0.0
146,3029,0,0.035
27,1188,0,0.015
425,1118,0,0.46
858,3204,0,0.0
1017,2062,0,0.01
532,0,0,0.18
567,3143,0,0.0
176,621,0,0.055
1069,1787,0,0.43
620,352,0,0.13
805,1637,0,0.245
605,3175,0,0.005
516,1146,0,0.02
523,111,0,0.01
520,2301,0,0.0
408,2813,0,0.155
23,2108,0,0.10666071428571428
364,1900,0,0.02
606,2848,0,0.0
1303,743,1,0.375
514,3199,0,0.0
1305,1105,0,0.0
863,891,0,0.04
1176,2595,0,0.025
645,1514,0,0.0
90,344,0,0.0
599,832,0,0.0
589,1138,0,0.715
492,1961,0,0.0
874,787,0,0.0
184,1553,0,0.295
863,2392,0,0.29
588,521,0,0.03
1255,1078,1,0.49
821,1561,1,0.505
1308,2773,0,0.0
993,1214,0,0.02
702,410,1,0.68
608,216,0,0.015
593,893,0,0.005
944,2139,0,0.01
520,922,0,0.0
465,485,0,0.005
1290,1057,0,0.0
803,2393,0,0.0
1353,1475,0,0.045
82,878,0,0.045
578,1652,0,0.0
1111,2811,0,0.0
947,2070,0,0.025
12,2847,0,0.0
858,998,0,0.005
975,1517,0,0.825
645,924,0,0.005
208,1865,0,0.0
892,428,0,0.0
374,2815,1,0.945
511,1973,0,0.0
3,1879,1,0.61
1021,2839,0,0.0
522,2821,0,0.185
570,795,1,0.93
1105,3026,0,0.005
632,1011,0,0.0
515,2804,1,0.535
1004,1424,0,0.185
586,1823,0,0.075
225,2847,0,0.02
844,2463,1,0.11
951,2998,0,0.0
250,2524,0,0.42
586,3133,0,0.0
1038,2083,0,0.1
760,397,1,0.02
951,2839,0,0.02
1186,70,0,0.2
67,3151,0,0.12
48,2078,0,0.11
851,3056,0,0.025
593,897,0,0.0
823,2518,0,0.29
1170,1072,0,0.005
148,2334,0,0.0
993,1311,0,0.0
652,318,1,0.82
511,1748,0,0.025
348,1007,0,0.0
295,2969,0,0.24317098662207356
827,2183,0,0.0
592,355,0,0.0
225,3171,0,0.0
118,2199,0,0.02
1269,1026,0,0.005
312,2771,0,0.235
250,1148,0,0.0
518,1137,0,0.035
1174,372,0,0.0
923,893,0,0.0
23,312,0,0.0
3,1068,0,0.0
593,372,0,0.01
800,3053,0,0.285
837,1595,0,0.005
319,3106,0,0.225
1242,787,0,0.025
892,2308,0,0.4822222222222222
597,1146,0,0.0
27,2591,0,0.005
1110,2036,0,0.155
557,2473,0,0.0
142,1769,0,0.015
87,3194,0,0.0
593,558,0,0.0
678,845,0,0.075
1075,797,0,0.0
736,2393,0,0.0
1166,2167,1,0.36
320,3054,0,0.025
309,3050,0,0.005
516,331,0,0.08
514,1132,0,0.005
361,70,0,0.04
432,554,0,0.0
522,1207,0,0.0
910,902,0,0.0
630,274,1,0.485
602,1842,0,0.0
553,946,0,0.0
5,345,0,0.005
1190,2426,1,0.015
989,2151,0,0.145
516,902,0,0.43
577,3143,0,0.0
1038,741,0,0.065
1068,2093,0,0.03
93,2195,0,0.0
492,3160,0,0.0
1101,2370,0,0.25366666666666665
1264,3003,0,0.0
837,531,0,0.025
267,190,0,0.0
265,902,0,0.0
948,2038,0,0.005
518,998,0,0.27399999999999997
1349,1017,0,0.645
937,1757,0,0.08
364,145,0,0.21
614,3175,0,0.035
157,145,0,0.14
614,2364,0,0.03
991,2062,0,0.02
614,3190,0,0.0
412,1017,0,0.045
1078,2139,0,0.005
516,3032,0,0.135
61,3046,0,0.01
243,141,1,0.5983333333333333
695,2768,0,0.03
145,1643,0,0.15
225,1162,0,0.0
1341,2851,0,0.005
1307,716,1,0.745
999,2265,0,0.61
671,3036,0,0.415
604,2165,0,0.01
1115,1033,0,0.0
258,1864,0,0.075
1053,243,0,0.445
1014,2290,0,0.7
827,2249,0,0.0
1066,2108,0,0.05
1170,2392,0,0.0
670,3183,0,0.0
710,2139,0,0.32145833333333335
609,3034,0,0.01
573,752,0,0.0
1286,2336,1,1.0
798,3110,0,0.005
851,783,0,0.01
738,2018,0,0.04
820,2355,0,0.135
193,1524,1,0.0
541,1687,0,0.0
1290,562,0,0.0
382,939,0,0.0
512,2271,0,0.005
1198,1350,0,0.0
1360,1908,0,0.005
958,986,0,0.0
532,922,1,0.65
1024,1032,0,0.93175
515,2996,0,0.38
786,2568,1,0.9156031746031748
562,192,0,0.05
883,3161,0,0.0
513,2527,0,0.7785194805194804
333,1675,0,0.0
161,1491,1,0.635
310,3103,1,0.6
580,1099,0,0.0
27,1183,0,0.015
452,338,0,0.09
713,978,0,0.07
827,2758,1,0.535
518,915,1,0.815
586,922,0,0.0
753,2877,0,0.0
586,3034,0,0.008333333333333333
276,2143,0,0.025
875,2615,0,0.335
749,345,1,0.64
407,1647,0,0.01
606,1011,0,0.0
219,1769,0,0.0
364,1696,0,0.01
333,891,0,0.0
1198,1214,0,0.0
1305,137,0,0.13
762,396,1,0.335
1322,452,0,0.195
982,2762,1,0.7
578,831,0,0.0
333,1183,0,0.0
3,199,0,0.0
105,3021,0,0.145
642,448,0,0.0
47,2987,0,0.035
517,984,0,0.0
251,2959,0,0.0
674,256,1,0.035
1262,367,0,0.055
804,2122,0,0.03
1177,2518,0,0.11
361,977,0,0.0
1174,354,0,0.0
496,111,0,0.235
197,1999,0,0.175
25,1445,1,1.0
1090,892,0,0.04
515,3009,0,0.25
837,508,0,0.005
142,1817,0,0.035
1246,1223,0,0.0
930,960,0,0.0
462,202,0,0.005
1020,2589,0,0.69
837,371,0,0.335
556,906,0,0.18
359,2894,0,0.005
518,2877,0,0.0
137,1890,0,0.39
196,76,0,0.175
578,3220,0,0.01
967,277,0,0.185
44,2851,0,0.0
322,452,0,0.07
322,521,0,0.0
350,242,0,0.0
355,1210,0,0.01
444,1432,0,0.045
858,2877,0,0.025
207,2287,0,0.0
145,1132,0,0.03
497,2877,0,0.045
592,950,0,0.0
496,2818,0,0.02
808,1052,0,0.0
886,2309,1,0.84
574,1975,0,0.01
1328,1114,0,0.095
762,1447,0,0.53
468,3005,0,0.02
858,3215,0,0.12
1149,920,1,0.825
584,959,1,0.97
883,2671,0,0.0
465,242,0,0.075
265,917,0,0.01
112,3110,0,0.015
583,2844,0,0.045
393,1852,0,0.0
695,1548,0,0.255
330,1201,0,0.27
781,2206,0,0.07
1169,1168,0,0.0
781,3204,0,0.005
644,3107,0,0.17
285,2856,0,0.0
632,1514,0,0.0
91,3145,0,0.01
363,563,0,0.0
1262,893,0,0.0
27,2853,0,0.015
44,1666,0,0.005
18,2873,0,0.02
93,1497,0,0.0
1084,2108,0,0.41
892,372,0,0.05
829,1495,0,0.0
527,960,0,0.0
971,1475,0,0.005
544,111,0,0.315
26,902,0,0.0
1322,3161,0,0.18
126,2958,0,0.04
1170,2802,0,0.07
278,3108,0,0.04
270,192,0,0.005
225,3204,0,0.0
587,1514,0,0.16
1051,3062,0,0.565
606,1014,0,0.0
837,946,0,0.01
593,242,0,0.005
1142,932,0,0.0
923,986,0,0.005
578,1075,0,0.06
578,1585,0,0.0
79,1190,0,0.48
324,2982,0,0.03
558,621,0,0.4425
1141,995,0,0.265
492,2150,0,0.01
788,2347,0,0.6416666666666667
883,1612,0,0.005
497,1170,0,0.08
204,1961,0,0.0
396,3063,0,0.45
1272,2490,0,0.005
587,1170,0,0.095
336,3037,0,0.4275454819806843
646,2501,0,0.02
642,1927,0,0.015
342,570,0,0.06
1241,3092,0,0.0
518,3194,0,0.015
