ltable_id,rtable_id,label,base_score,shift_score
823,904,0,0.0,0.0
1105,1433,0,0.135,0.14
837,893,0,0.0,0.0
346,1164,0,0.05,0.179
35,2544,0,0.0,0.0
443,2959,0,0.0,0.175
389,1666,0,0.12,0.7124596883118302
516,1678,0,0.01,0.06433333333333334
470,1980,0,0.105,0.8700009711328982
866,314,0,0.005,0.0
381,2640,1,0.82,0.9649129665954811
711,279,0,0.0,0.015
26,242,0,0.005,0.0
1289,3157,0,0.085,0.015
282,2986,0,0.0,0.0
616,1514,1,0.565,0.6586932975229852
412,917,0,0.015,0.005
574,2816,0,0.0,0.0
547,915,0,0.0,0.06
606,1010,0,0.115,0.3583333333333333
1185,3202,0,0.06,0.025
1011,1090,0,0.075,0.084
1019,1485,0,0.0,0.0
371,2837,0,0.19,0.415
287,330,0,0.0,0.0
1179,342,0,0.0,0.025
858,3187,0,0.7692857142857144,0.4
565,372,0,0.0,0.0
368,2864,0,0.555,0.9649129665954811
17,1984,1,0.455,0.52
574,3215,0,0.0,0.01
532,2302,0,0.525,0.63
1118,338,0,0.004375,0.008660714285714285
910,75,0,0.0,0.0
883,372,0,0.0,0.0
823,2206,0,0.0,0.0
1258,2402,1,1.0,0.305
580,922,0,0.0,0.005
514,2816,0,0.0,0.02
1272,783,0,0.0,0.085
773,2316,0,0.175,0.055
937,1551,0,0.005,0.605
1281,3162,0,0.38,0.319
999,1103,0,0.11,0.135
1225,1373,0,0.0,0.02
1293,2998,0,0.15,0.155
858,2853,0,0.0,0.01
606,998,0,0.0,0.01
527,216,0,0.0,0.15792295957284516
606,1159,0,0.0,0.025
625,127,0,0.215,0.270875
514,1497,0,0.0,0.0
965,2819,0,0.02,0.02
528,3087,0,0.0,0.025
772,923,0,0.0,0.0
1185,535,0,0.335,0.38
646,832,0,0.175,0.165
1221,2323,0,0.028999999999999998,0.015
1170,1167,0,0.015,0.0
1308,2367,0,0.0,0.3305073099415204
1105,2720,0,0.005,0.06
572,954,0,0.9693478260869566,0.9693478260869566
851,2273,0,0.015,0.025
67,1117,0,0.0,0.0
641,333,1,0.695,0.255
726,2788,1,0.755,0.9025773918916447
157,37,0,0.145,0.085
799,2612,0,0.005,0.045
1186,946,0,0.0,0.0
254,1777,0,0.02,0.06
1322,893,0,0.0,0.0
382,216,0,0.0,0.0
46,2622,0,0.015,0.02
216,1564,0,0.04,0.005
1272,1039,0,0.01,0.085
431,1715,0,0.0,0.0
1096,1351,1,1.0,0.48
282,2987,0,0.015,0.01
211,3091,0,0.0,0.045
1179,2850,0,0.0,0.005
948,2077,0,0.305,0.03
1279,523,0,0.0,0.0
753,3199,0,0.0,0.01
287,2141,0,0.0,0.0
1177,1585,0,0.0,0.165
474,998,0,0.0,0.005
858,1207,0,0.04,0.05
444,2048,0,0.015,0.005
943,880,1,0.93,0.45
823,1162,0,0.08,0.95
1330,508,0,0.035,0.09
1326,678,1,0.72,0.3
551,2216,0,0.0,0.0
1074,2095,1,0.825,0.185
454,2945,0,0.275,0.36
517,566,0,0.01,0.0
504,531,0,0.0,0.0
1078,2402,0,0.0,0.02
670,558,0,0.0,0.0
547,2877,1,0.59,0.72
279,1437,0,0.06,0.25
323,3119,0,0.33335515873015864,0.06
1179,1816,0,0.0,0.025
24,1583,0,0.52,0.105
371,2206,0,0.0,0.01
132,582,0,0.005,0.045
823,1514,0,0.245,0.565
93,1643,0,0.15,0.21
559,176,0,0.01,0.005
515,2227,0,0.005,0.005
274,647,0,0.0,0.015
736,2193,0,0.0,0.0
1272,1048,1,0.368,0.315
604,2848,0,0.0,0.0
1310,2771,0,0.5,0.52
617,2999,0,0.04,0.7265744617224881
1127,2392,0,0.0,0.04
41,851,0,0.0,0.0
1287,2065,0,0.205,0.42375
248,36,0,0.065,0.065
1329,2143,1,0.23,0.23
1099,2922,0,0.245,0.24
1038,2310,0,0.005,0.015
514,3027,0,0.045,0.185
402,2945,0,0.665,0.17
369,3007,0,0.29,0.245
157,49,0,0.48,0.27
587,2833,0,0.0,0.0
602,71,0,0.0,0.005
1257,2030,0,0.525,0.335
1287,1039,0,0.02,0.075
1001,2550,0,0.005,0.02
1287,1733,0,0.69,0.56
622,878,0,0.005,0.0
516,960,0,0.215,0.22
271,945,0,0.0,0.09
6,327,0,0.005,0.02
371,2848,0,0.335,0.095
101,1670,1,0.593125,0.16
135,1922,0,0.0,0.0
1326,2105,0,0.015,0.025
1075,1384,0,0.01,0.01
316,305,0,0.42,0.35
35,2050,0,0.01,0.325
541,1007,0,0.02,0.01
517,372,0,0.0,0.0
859,802,0,0.005,0.8990070206706787
441,1059,0,0.7049722222222222,0.46
317,1928,0,0.15,0.165
285,2946,0,0.18,0.115
751,3167,0,0.02,0.005
515,307,0,0.0,0.0
561,3034,0,0.0,0.0
350,430,0,0.00875,0.00875
574,1636,0,0.105,0.085
7,1617,0,0.19,0.203
1139,2502,0,0.0,0.0
1177,2833,0,0.075,0.30236842105263156
522,1120,0,0.0,0.0
146,2316,0,0.09,0.59
574,1010,0,0.0,0.1
856,3111,0,0.03,0.005
883,3188,0,0.0,0.09
766,389,1,0.65,0.34
146,998,0,0.02,0.01
1246,1321,0,0.01,0.475
26,921,0,0.0,0.0
543,1151,0,0.03,0.3373684210526315
364,2503,0,0.005,0.3423684210526315
5,202,0,0.09,0.085
361,558,0,0.01,0.0
804,1355,0,0.25,0.23399999999999999
1229,902,0,0.005,0.8990070206706787
1148,2839,0,0.015,0.01
512,286,0,0.77,0.9649129665954811
1324,1115,0,0.03,0.05
124,1442,0,0.095,0.655
1004,2270,0,0.185,0.335
1341,3016,0,0.015,0.565
1258,1083,0,0.0,0.13
789,3108,0,0.0,0.22
518,945,0,0.09,0.4634210526315789
1258,1040,0,0.048125,0.03208333333333333
26,4,0,0.03,0.03
348,332,0,0.0,0.035
734,2060,0,0.04,0.145
455,769,0,0.520640873015873,0.32
355,2004,0,0.62,0.275
1014,2987,0,0.015,0.005
1321,1475,0,0.01,0.3665499186423771
620,190,1,0.765,0.765
565,1017,0,0.005,0.105
737,639,0,0.0,0.01
827,2756,0,0.0,0.005
1204,3127,0,0.01,0.02
527,182,0,0.0,0.0
639,322,1,0.44,0.95
774,2393,0,0.0,0.0
1176,2395,0,0.005,0.0
883,531,0,0.0,0.0
599,3016,0,0.01,0.65
606,1095,0,0.0,0.0
2,1881,1,0.115,0.165
858,3027,0,0.03,0.015
1252,145,0,0.12,0.8990070206706787
803,354,0,0.135,0.095
109,3048,0,0.415,0.7969830122040841
1293,1485,0,0.38833333333333336,0.32375
662,3160,0,0.0,0.005
781,1686,0,0.03,0.099
804,2207,0,0.16166666666666668,0.325
455,3036,0,0.145,0.195
271,1007,0,0.0,0.0
321,2174,0,0.0,0.0
46,2078,1,0.65,0.6505036836088709
903,2027,0,0.2,0.3036170272583989
484,3224,0,0.0,0.005
1190,2399,0,0.379,0.135
1055,772,0,0.8313349567099567,0.465
562,430,0,0.0,0.0
820,691,1,0.63,0.05
653,2402,0,0.005,0.01
950,294,0,0.0,0.13
44,2996,0,0.36,0.9025773918916447
1048,1140,0,0.0,0.0
581,1690,0,0.2,0.9
946,1157,0,0.0,0.8990070206706787
763,1647,0,0.115,0.155
753,3126,0,0.0,0.015
1115,2273,0,0.09,0.405
678,260,1,0.56,0.035
1177,3199,0,0.0,0.01
556,2501,0,0.11,0.59
453,2987,0,0.0,0.01
348,1512,0,0.0,0.0
1177,1182,0,0.005,0.03
858,2833,0,0.0,0.01
736,324,0,0.0,0.0
594,3070,0,0.0,0.005
641,147,0,0.305,0.5232387351778656
1278,653,0,0.0,0.01
128,2253,0,0.24,0.035
632,1026,0,0.0,0.0
171,1182,0,0.015,0.145
518,1105,0,0.0,0.01
579,2318,0,0.005,0.43
516,558,0,0.0,0.0
570,784,0,0.08,0.175
892,960,0,0.01,0.005
1174,923,1,0.595,0.9693478260869566
1044,2566,0,0.855,0.43375
823,1170,0,0.095,0.905
556,3009,0,0.215,0.205
604,1163,0,0.0,0.005
578,3091,0,0.01,0.005
284,2363,0,0.465,0.555
1257,1039,0,0.005,0.19
23,2039,0,0.095,0.5890319397319078
109,2227,1,0.224375,0.025
1290,2490,0,0.0,0.0
312,663,0,0.645,0.485
604,808,0,0.0,0.0
382,2292,0,0.0,0.005
605,2853,0,0.165,0.77
502,1651,0,0.11,0.045
502,1785,0,0.115,0.7
974,2307,0,0.94,0.9649129665954811
1180,2132,1,0.28,0.5597368421052632
965,2314,1,0.585,0.65
837,1180,0,0.0,0.0
876,151,0,0.07,0.015
784,2577,1,0.82,0.46375
1269,2085,0,0.0,0.0
828,2819,0,0.42,0.085
632,2792,0,0.0,0.03
549,1738,0,0.0,0.015
269,1973,0,0.475,0.305
1009,817,1,0.235,0.195
1080,2026,0,0.06,0.14
45,163,0,0.015,0.125
944,2550,0,0.005,0.005
789,2562,1,0.47,0.24
602,1150,0,0.0,0.0
554,647,0,0.0,0.0
1053,759,1,0.825,0.505
1124,878,0,0.0,0.0
1105,2926,0,0.0,0.055
1150,925,1,0.5838888888888889,0.345
258,2669,0,0.0,0.005
858,3190,0,0.0,0.005
565,531,0,0.0,0.0
565,369,0,0.08,0.27275
823,998,0,0.035,0.2815627944541661
574,3199,0,0.0,0.085
1068,1157,0,0.185,0.8990070206706787
310,2161,0,0.105,0.075
632,2688,0,0.01,0.035
875,1031,0,0.12,0.14
1242,1139,0,0.005,0.105
133,1875,0,0.04,0.05
1116,3067,0,0.02,0.07
616,286,0,0.02,0.22208911024363978
731,196,0,0.0,0.0
1264,1433,0,0.0,0.05
1243,517,1,0.08,0.08
1341,307,0,0.0,0.165
652,3216,0,0.01,0.0
337,3061,0,0.275,0.275
1177,1497,0,0.0,0.165
207,1525,1,0.145,0.26941176470588235
1348,600,1,0.65,0.675
418,2884,0,0.23317098662207358,0.23317098662207358
1071,1197,0,0.38,0.08
645,286,0,0.085,0.185
760,577,0,0.085,0.035
264,1180,0,0.005,0.075
662,1720,0,0.125,0.08
1264,792,0,0.215,0.175
1321,307,0,0.015,0.035
606,2998,0,0.0,0.0
225,1518,0,0.005,0.0
619,290,1,0.66,0.035
881,2283,0,0.225,0.17
512,915,0,0.005,0.05
368,603,0,0.18,0.21
389,423,0,0.05,0.06
615,954,0,0.005,0.075
859,2398,0,0.23,0.8805272869223719
930,2860,0,0.005,0.0
523,1137,0,0.0,0.22
157,3164,0,0.19,0.005
541,2877,0,0.115,0.085
79,2489,0,0.645,0.5075
710,2565,0,0.465,0.754375
837,3166,0,0.005,0.0
78,1584,0,0.0,0.0
520,1402,0,0.005,0.005
891,2860,0,0.0,0.0
518,2195,0,0.0,0.075
176,1475,1,0.965,0.8990070206706787
222,2685,0,0.0,0.355875365497076
433,2242,1,0.489375,0.489375
539,2843,0,0.0,0.005
1353,3021,0,0.01,0.76
609,3134,0,0.005,0.205
522,2867,0,0.0,0.0
272,1186,0,0.0,0.0
230,2334,0,0.0,0.235
608,521,0,0.0,0.0
944,1167,0,0.0,0.0
597,521,1,0.5420357142857143,0.40399999999999997
1270,466,1,0.905,0.16
654,533,0,0.015,0.0
875,178,0,0.0,0.085
876,324,0,0.0,0.0
1322,921,0,0.05,0.095
511,2863,0,0.04,0.31
731,647,0,0.0,0.0
779,535,0,0.265,0.13
604,2137,0,0.0,0.0
1182,2608,0,0.015,0.07
264,331,0,0.045,0.02
250,1923,0,0.0,0.025
562,954,1,0.915,0.9693478260869566
1162,2238,0,0.015,0.025
465,99,0,0.0,0.0
431,3109,1,0.53,0.49
1229,1082,1,0.18,0.05
348,375,0,0.0,0.065
941,2264,0,0.015,0.05
632,1497,0,0.0,0.0
532,1311,0,0.715,0.64
1053,2045,0,0.01,0.249375
645,2853,0,0.145,0.185
1170,2331,0,0.02661904761904762,0.0
900,333,0,0.305,0.255
1008,1190,0,0.0,0.0
605,2818,0,0.005,0.3
26,2391,0,0.0,0.24
145,375,0,0.0,0.005
1259,2544,0,0.0,0.0
1174,176,0,0.23,0.085
734,2045,0,0.01,0.025
198,125,0,0.0,0.0
821,185,1,0.935,0.42
851,1955,0,0.05,0.025
1036,3036,0,0.165,0.17
500,1157,0,0.105,0.445
934,663,0,0.495,0.6
566,2799,0,0.1,0.095
892,426,0,0.09,0.07
999,1870,0,0.175,0.1
592,2154,0,0.0,0.07366666666666667
181,534,0,0.01,0.03
114,3080,0,0.0,0.015
1198,1108,0,0.61,0.665
858,2137,0,0.02,0.03
592,372,0,0.18,0.2
1175,265,0,0.005,0.01
1353,260,0,0.13,0.035
1072,561,0,0.01,0.0
578,2837,0,0.0,0.01
6,192,0,0.005,0.005
910,1865,0,0.005,0.045
654,2766,0,0.03,0.034
1174,521,0,0.0,0.0
517,465,0,0.14,0.235
1038,2046,0,0.115,0.155
837,368,0,0.0,0.01
602,254,0,0.0,0.0
1300,1140,0,0.545,0.005
222,1006,0,0.02,0.34581279445416613
1292,36,0,0.085,0.06
799,1961,0,0.0,0.005
516,70,0,0.0,0.015
100,1542,0,0.125,0.225
548,3034,0,0.525,0.985
176,2062,0,0.0,0.8990070206706787
1300,840,0,0.78,0.035
648,1534,0,0.11,0.025
303,3,0,0.015,0.07
1078,2432,0,0.005,0.03
271,2837,0,0.0,0.01
650,2450,0,0.0,0.0
401,2948,0,0.249375,0.249375
1138,934,1,0.7635,0.655
554,2143,0,0.61,0.6482568734015345
93,375,0,0.055,0.115
350,3161,0,0.6159523809523809,0.765
1257,1083,0,0.005,0.045
516,75,0,0.005,0.0
981,621,0,0.48035714285714287,0.095
760,1464,0,0.005,0.8990070206706787
1105,3056,0,0.005,0.06
88,521,0,0.03,0.0
584,1497,0,0.0,0.0
999,2002,0,0.025,0.12
961,1140,0,0.1383333333333333,0.045
797,2799,0,0.22,0.23399999999999999
228,1011,0,0.0,0.01
1272,1083,0,0.005,0.13
511,1159,0,0.0,0.02
251,1893,0,0.0,0.0
1262,352,0,0.0,0.005
55,2105,1,0.5413888888888888,0.175
580,3133,0,0.0,0.105
628,625,0,0.51,0.29
515,196,0,0.004285714285714285,0.0
389,836,0,0.5392857142857143,0.175
516,984,0,0.0,0.0
605,2867,0,0.0,0.0
736,4,1,0.569,0.25
522,945,0,0.02,0.18
787,2567,1,0.858886002886003,0.4769880952380953
656,229,1,0.09,0.585
1322,190,0,0.005,0.065
281,2990,0,0.4319572466865666,0.4319572466865666
515,260,0,0.0,0.0
1145,2863,0,0.0,0.005
359,1561,0,0.405,0.76
875,165,0,0.005,0.085
1026,2327,1,0.065,0.55
930,521,0,0.0,0.0
1259,456,1,0.87,0.135
452,324,0,0.005,0.0
851,2400,0,0.01,0.04
930,531,0,0.0,0.0
465,917,0,0.0,0.0
858,3171,0,0.0,0.01
1303,3110,0,0.005,0.15
349,2076,0,0.005,0.015
657,288,0,0.13,0.025
856,2323,0,0.06,0.075
132,344,0,0.15,0.045
559,331,0,0.015,0.015
866,700,0,0.6574929653679655,0.56625
71,1559,0,0.055,0.01
444,2757,0,0.185,0.035
1105,1427,0,0.71,0.6
993,3080,0,0.0,0.125
267,750,0,0.125,0.4697826086956522
371,2863,0,0.065,0.05
325,3108,0,0.0,0.15
736,893,0,0.2,0.115
661,521,0,0.0,0.05866666666666667
465,1146,0,0.205,0.65
1357,413,0,0.08,0.13
799,804,1,0.345,0.32
1116,966,0,0.105,0.02
1272,1062,0,0.01,0.085
1257,792,0,0.0,0.025
216,430,0,0.0,0.0
556,3022,0,0.28,0.95
558,2851,1,0.71,0.46065453925365246
584,1137,0,0.16,0.2847826086956522
510,1837,0,0.26,0.17
779,2587,1,0.605,0.627483552631579
1005,891,0,0.075,0.22799999999999998
724,2788,0,0.445,0.9025773918916447
137,1717,0,0.025,0.07
484,190,0,0.0,0.05866666666666667
999,2263,1,0.75,0.315
316,1762,0,0.1,0.24
326,3113,0,0.195,0.195
1145,3091,0,0.0,0.015
26,954,0,0.27,0.04
615,331,0,0.005,0.035
523,1514,0,0.005,0.105
121,1768,1,0.195,0.23
188,1513,1,0.8369047619047619,0.335
302,2983,0,0.795,0.6827678571428573
1145,1686,0,0.005,0.005
357,1437,0,0.005,0.005
263,52,0,0.015,0.035
837,145,0,0.0,0.135
518,2818,0,0.005,0.03
599,2313,0,0.0,0.28201067887109077
1303,3106,0,0.0,0.155
1284,1080,1,0.995,0.214375
546,145,0,0.2,0.52
520,1099,0,0.025,0.354
142,92,0,0.09,0.365
1349,354,0,0.015,0.0
722,1117,0,0.015,0.0
319,3110,0,0.025,0.04
512,3027,0,0.01,0.07
1119,2135,0,0.615,0.48
930,2839,0,0.0,0.0
253,469,0,0.0,0.015
615,372,0,0.105,0.25
264,371,0,0.0,0.09
176,1666,0,0.36,0.8990070206706787
348,1497,0,0.46,0.9649129665954811
345,1520,1,0.035,0.09
126,2914,0,0.085,0.02
172,1962,0,0.01,0.165
859,2478,0,0.015,0.8990070206706787
910,955,0,0.0,0.0
638,327,1,0.735,0.47069242002501016
97,1637,1,0.565,0.38
322,939,0,0.015,0.0
3,1385,0,0.0,0.0
276,2161,0,0.0,0.0
467,2084,0,0.05,0.085
1334,566,0,0.6978571428571427,0.354
825,2620,1,0.155,0.255
553,371,0,0.055,0.105
1290,2765,0,0.1,0.085
1011,948,0,0.02,0.01
541,1686,0,0.005,0.039
829,1072,0,0.0,0.0
211,726,0,0.14227777777777778,0.095
837,426,0,0.0,0.0
608,1017,0,0.0,0.17921052631578946
874,788,0,0.1,0.225
1146,2452,0,0.01,0.0
705,2920,0,0.61,0.095
951,2915,0,0.0,0.0
672,2846,1,0.55,0.9649129665954811
1337,2117,0,0.365,0.2
1269,2065,0,0.20800000000000002,0.42375
44,845,0,0.005,0.165
793,1690,0,0.825,0.9
753,2112,0,0.005,0.0
325,3106,0,0.0,0.075
620,521,0,0.0,0.0
543,331,0,0.0,0.0
371,915,0,0.0,0.03
145,2600,0,0.0,0.0
547,1105,0,0.253875,0.375
747,248,0,0.2,0.13
258,1767,0,0.17,0.19645833333333332
448,2147,1,0.36,0.5530649721604104
1066,2023,0,0.0,0.0
582,2799,0,0.09,0.095
265,984,0,0.03,0.12
991,832,1,0.269375,0.0
608,192,0,0.0,0.0
852,1446,0,0.0,0.0
168,2820,0,0.075,0.325
1018,398,0,0.0,0.005
605,1011,0,0.01,0.025
409,2902,0,0.58,0.115
169,1501,1,0.865,0.7124596883118302
773,2137,0,0.255,0.105
484,3019,0,0.0,0.0
88,893,0,0.0,0.01
287,2591,0,0.0,0.0
858,2497,0,0.0,0.0
578,2165,0,0.005,0.005
1145,2847,0,0.35,0.315
134,1882,0,0.125,0.18899999999999997
971,260,0,0.28,0.165
709,2768,0,0.8006661255411257,0.5975
837,954,0,0.165,0.21
1315,671,0,0.045,0.04
322,893,0,0.11,0.175
1275,783,0,0.1,0.125
1080,2057,0,0.5277272727272727,0.14
539,3062,0,0.02,0.025
60,2106,1,0.495,0.105
202,2219,0,0.0,0.12
571,915,0,0.005,0.02
517,750,0,0.0,0.09480000000000001
285,3030,1,0.72,0.9649129665954811
614,998,0,0.02,0.07
515,621,0,0.02,0.0
154,1896,0,0.06,0.06
578,2867,0,0.005,0.0
93,2850,0,0.26,0.48
588,3161,0,0.055,0.32909090909090905
550,2419,0,0.21,0.59
157,1865,0,0.14,0.05
546,1900,0,0.64,0.2
50,2962,0,0.07,0.3665499186423771
1130,521,0,0.04,0.07433333333333333
960,2325,0,0.0,0.0
432,208,0,0.015,0.025
331,3106,0,0.0,0.075
774,1675,0,0.04,0.135
1349,977,0,0.0,0.0
1050,2986,0,0.005,0.015
412,2193,0,0.03,0.035
779,2139,0,0.0175,0.045
847,1818,0,0.105,0.07
1174,984,0,0.415,0.995
620,2791,0,1.0,0.7274488107650713
591,2176,1,0.385,0.9649129665954811
1254,527,1,0.755,0.5675244494635799
1048,840,0,0.005,0.0
208,1870,0,0.015,0.05
548,3080,0,0.005,0.195
1115,1039,0,0.12,0.1
614,1636,0,0.315,0.62
389,3021,0,0.005,0.21
225,2137,0,0.01,0.08
527,3019,0,0.0,0.0
597,151,0,0.0,0.0
43,3110,0,0.035,0.065
759,983,0,0.05,0.065
736,338,0,0.015,0.05
644,2863,0,0.095,0.12
1154,2867,0,0.0,0.0
1316,936,0,0.33399999999999996,0.38799999999999996
1170,2250,0,0.005,0.09
493,45,0,0.09,0.07
939,2921,0,0.005,0.14421052631578946
446,1216,0,0.045,0.6194
1008,2824,0,0.0,0.01
1050,759,0,0.625,0.28
1354,593,1,0.85,0.42375
360,2946,0,0.0,0.065
1296,692,1,0.275,0.2
1173,412,0,0.24,0.265
1215,1170,0,0.41227777777777774,0.795
139,923,0,0.0,0.0
946,2584,0,0.28,0.045
753,2441,0,0.0,0.025
1320,685,1,0.5983333333333333,0.605
588,939,0,0.0,0.0
267,639,0,0.0,0.025
511,955,0,0.095,0.09
1050,3132,0,0.335,0.265
425,1593,0,0.03,0.04
536,3166,0,0.08,0.155
465,1213,0,0.095,0.2089473684210526
610,277,0,0.96,0.44
827,2321,0,0.03,0.07400000000000001
830,2494,0,0.47,0.315
348,3027,0,0.0,0.21997827146368337
355,1171,0,0.015,0.0
879,2812,1,0.45483333333333326,0.36
764,387,1,0.075,0.18
819,2055,0,0.5588888888888889,0.355
615,151,0,0.0,0.02
198,1836,0,0.01,0.01
157,71,0,0.015,0.05
485,2434,1,0.3,0.405
737,371,0,0.0,0.125
880,297,0,0.085,0.04
1075,2188,0,0.04,0.145
865,2496,1,0.3366666666666667,0.6975119617224881
654,3003,0,0.035,0.005
873,1070,0,0.02,0.585
577,1136,0,0.03,0.335
1108,1450,0,0.325,0.335
581,3039,0,0.65,0.935
348,2137,0,0.0,0.005
736,954,0,0.0,0.0
1175,1599,0,0.0,0.005
518,1585,0,0.0,0.13860952380952382
819,2153,0,0.01,0.3337140108493083
8,1936,1,0.32,0.3
653,2573,0,0.36,0.66
357,2041,0,0.335,0.265
553,369,0,0.0,0.0
897,950,0,0.01,0.005
631,2529,0,0.015,0.36025723889861055
465,954,0,0.0,0.075
359,1240,0,0.345,0.5
1190,2009,0,0.027708333333333335,0.05
310,2008,0,0.1,0.045
496,924,0,0.05,0.55
523,273,0,0.095,0.295
120,1754,1,0.6894444444444444,0.24
225,2411,0,0.015,0.039
233,608,0,0.115,0.105
1106,2452,0,0.0,0.05
109,2062,0,0.005,0.475
1292,1828,0,0.03,0.06
1055,2045,0,0.005,0.17
620,182,0,0.0,0.0
443,3126,0,0.0,0.005
741,485,0,0.08,0.215
1195,1342,0,0.065,0.15
1251,558,0,0.0,0.0
1306,1584,0,0.0,0.0
1114,3035,0,0.67,0.49
1019,312,0,0.155,0.10400000000000001
578,2257,0,0.6216666666666666,0.55
77,1606,1,0.6169444444444444,0.585
594,2853,0,0.01,0.06
1133,2171,1,0.2995833333333333,0.63592806343105
316,1171,0,0.01,0.013999999999999999
63,2129,1,0.8990070206706788,0.8990070206706787
603,2020,0,0.0,0.0
47,2133,0,0.265,0.04
930,558,0,0.0,0.0
823,2364,0,0.07,0.59
808,462,0,0.215,0.39
1264,204,0,0.83,0.385
512,1026,0,0.0,0.005
910,3017,0,0.135,0.23
799,732,0,0.005,0.0
888,273,0,0.065,0.205
1269,1083,0,0.005,0.025
389,2143,0,0.36,0.7033164835164836
624,2269,0,0.185,0.22399999999999998
225,1170,0,0.0,0.025
92,1517,0,0.02,0.46
1324,674,1,0.545,0.3
525,2494,0,0.0,0.0
87,2821,0,0.0,0.02
1176,2687,0,0.01,0.115
892,355,0,0.005,0.0
950,994,0,0.595,0.6646924200250102
547,2464,0,0.0,0.005
823,2877,0,0.045,0.63
233,744,0,0.8058333333333334,0.27
361,354,0,0.0,0.0
176,3021,0,0.02,0.565
321,3120,1,0.96,0.99
1201,3119,0,0.045,0.08
866,2177,0,0.0,0.0
431,1137,0,0.205,0.55
382,2251,0,0.0,0.0
1330,3213,0,0.0,0.028999999999999998
732,1293,0,0.005,0.025
547,1010,0,0.0,0.01
573,1646,1,0.835,0.9543478260869566
1215,1973,0,0.0,0.005
389,307,0,0.16,0.06
1262,984,0,0.11,0.31
157,3077,0,0.085,0.045
15,1183,0,0.045,0.225
263,2162,0,0.01,0.09
768,382,1,0.215,0.02
396,3034,0,0.0,0.03
1014,3132,0,0.14,0.13
946,2039,0,0.015,0.865
511,3204,0,0.0,0.02
1176,1364,0,0.0,0.0
139,368,0,0.0,0.0
594,606,1,0.145,0.185
1110,2018,1,0.78,0.125
531,1720,0,0.037321428571428575,0.05303571428571429
706,198,0,0.02,0.14
1330,1696,0,0.0,0.0
496,2441,0,0.01,0.28421052631578947
1264,1427,0,0.15,0.345
804,2132,0,0.0,0.0
981,3021,0,0.0,0.76
452,2524,1,0.419,0.7274488107650713
648,1190,0,0.14,0.215
867,782,0,0.01,0.08
1170,1117,0,0.27,0.205
786,370,0,0.0,0.005
324,2064,0,0.005,0.3
844,969,1,0.02,0.07
225,2165,0,0.005,0.035
1083,983,1,0.8,0.94
274,1666,0,0.125,0.4406545392536525
897,2393,0,0.01,0.015
1002,802,1,0.475,0.215
270,2141,0,0.0,0.0
618,1183,0,0.015,0.045
13,2425,0,0.345,0.355
778,3039,0,0.005,0.01
1294,2159,0,0.045,0.29
29,3207,0,0.795,0.675
593,946,0,0.0,0.0
646,3021,0,0.05,0.565
1037,768,1,0.823272324897325,0.2635416666666667
1212,2060,0,0.0,0.005
1054,762,0,0.02,0.045
574,3190,0,0.055,0.09
803,3188,0,0.0,0.09
852,2998,0,0.0,0.015
282,2835,0,0.055,0.175
540,2521,0,0.04,0.05
1332,288,0,0.0,0.0
1118,426,0,0.0,0.0
819,558,0,0.0,0.0
597,1678,0,0.295,0.355
1241,3055,0,0.23,0.405
284,312,0,0.0,0.025
606,1886,0,0.0,0.0
642,428,0,0.0,0.0
480,1519,0,0.435,0.405
646,2143,0,0.08,0.8990070206706787
1102,967,1,0.85,0.6067552186943491
572,372,0,0.125,0.035
541,3190,0,0.0,0.005
204,53,0,0.04,0.05
625,2755,0,0.0,0.0
498,2027,0,0.38,0.88
541,3187,0,0.27449999999999997,0.285
578,1687,0,0.0,0.0
133,46,0,0.565,0.05
892,2807,0,0.01,0.09480000000000001
490,327,0,0.04,0.08900000000000001
933,3119,0,0.335,0.075
543,1667,0,0.03,0.035
186,1518,1,0.98,0.9193205122103411
599,3021,0,0.03,0.65
601,2048,1,0.585,0.24317098662207356
592,176,0,0.005,0.015
671,2993,0,0.02,0.135
557,448,0,0.0,0.0
624,195,0,0.015,0.025
556,3048,0,0.72,0.725
1196,2508,0,0.0,0.115
258,2803,0,0.0,0.0
1212,2133,0,0.235,0.04
883,216,0,0.0,0.0
668,220,1,0.08,0.015
642,911,0,0.1,0.31
910,1017,0,0.04,0.22
578,3027,0,0.09,0.3597826086956522
571,2474,0,0.105,0.19
1258,1044,1,0.435,0.38
339,3066,0,0.11,0.11
1061,1559,0,0.13,0.08
592,955,0,0.0,0.005
517,2839,0,0.01,0.04
1158,985,0,0.505,0.15
1064,691,0,0.7,0.42
138,1991,0,0.055,0.165
484,921,0,0.0,0.0
285,450,0,0.035,0.12
597,426,0,0.0,0.0
599,423,0,0.005,0.025
110,2592,0,0.0,0.025
662,77,0,0.0,0.0
907,1118,0,0.01,0.64
425,2560,0,0.045,0.04
553,999,0,0.02,0.028999999999999998
578,3187,0,0.0,0.33
146,3183,0,0.0,0.02
522,3199,0,0.0,0.065
1130,2393,0,0.0,0.0
135,100,0,0.005,0.0
522,2837,0,0.0,0.0
1195,1033,0,0.055,0.06375
699,2054,0,0.0,0.11
565,452,0,0.01,0.08
1099,2425,1,0.995,0.56
350,99,0,0.0,0.025
423,2816,0,0.115,0.105
970,2714,0,0.525,0.08
518,2600,0,0.0,0.005
271,2497,0,0.0,0.01
804,2274,0,0.18666666666666668,0.54
511,3220,0,0.0,0.02
